Athlete ID,Athlete Name,Event Name,Category,Age,Gender,Converted to Standard Units,Mean,Median,Standard Deviation,Best Score,Slope,Qualification Standard,Medal Standard,LR_Mean_Qualify,LR_Mean_Medal,LR_Median_Qualify,LR_Median_Medal,LR_Best_Qualify,LR_Best_Medal,Bayes_Mean_Qualify,Bayes_Mean_Medal,Bayes_Median_Qualify,Bayes_Median_Medal,Bayes_Best_Qualify,Bayes_Best_Medal,RF_Mean_Qualify,RF_Mean_Medal,RF_Median_Qualify,RF_Median_Medal,RF_Best_Qualify,RF_Best_Medal,GB_Mean_Qualify,GB_Mean_Medal,GB_Median_Qualify,GB_Median_Medal,GB_Best_Qualify,GB_Best_Medal,MC_Mean_Qualify,MC_Mean_Medal,MC_Median_Qualify,MC_Median_Medal,MC_Best_Qualify,MC_Best_Medal,cleaning_issues,performance_flag_ok
AT_AF_AN_4343,Aftab Ansari,"Women's 10,000m",Track,22.0,Female,1887.820,1887.82,1887.82,,1887.82,,1840.0,1844.33,58.8,59.4,58.8,59.4,58.8,59.4,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AH_K_4344,Aharnishi K V,Women's Javelin Throw,Throw,17.0,Female,19.11,19.11,19.11,,19.11,,64.0,63.93,0.1,0.1,0.1,0.1,0.1,0.1,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,80.9,80.9,80.9,80.9,80.9,80.9,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AI_KA_4346,Aishwarya Kailash Mishra,Women's 400m,Track,,Female,"53.000, 53.000, 52.730, 53.500",53.0575,53.0,0.3212864765283487,52.73,0.123,50.95,48.53,36.4,25.7,36.7,25.9,37.9,26.9,23.6,14.2,23.6,14.2,23.6,14.2,0.0,0.0,0.0,0.0,0.0,0.0,94.2,94.0,94.2,94.0,94.2,94.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AI_NE_4347,Aishwarya Nesarkar,Women's Triple Jump,Jump,22.0,Female,11.03,11.03,11.03,,11.03,,14.55,14.87,13.4,11.6,13.4,11.6,13.4,11.6,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AI_PM_4348,Aiyappa Pm,Men's 3000m Steeplechase,Track,22.0,Male,659.160,659.16,659.16,,659.16,,495.0,486.41,5.9,4.7,5.9,4.7,5.9,4.7,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AJ_KU_4349,Ajay Kumar Patel,"Women's 10,000m",Track,22.0,Female,1931.880,1931.88,1931.88,,1931.88,,1840.0,1844.33,52.5,53.2,52.5,53.2,52.5,53.2,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AJ_SH_4351,Ajay Shah,Men's Long Jump,Jump,17.0,Male,"4.74, 6.27",5.505,5.505,1.0818733752154173,6.27,1.53,8.27,8.36,3.2,3.0,3.2,3.0,7.8,7.2,26.7,19.1,26.7,19.1,27.5,19.7,0.0,0.0,0.0,0.0,0.0,0.0,91.7,91.6,91.7,91.6,92.9,92.8,12.1,10.4,12.0,10.1,31.3,27.9,,True
AT_AK_GR_4353,Akash Grehwal,Men's Shot Put,Throw,24.0,Male,"17.19, 17.19",17.19,17.19,0.0,17.19,0.0,21.5,22.15,19.1,15.7,19.1,15.7,19.1,15.7,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AK_KU_4355,Akash Kumar Raut,Men's Triple Jump,Jump,20.0,Male,12.84,12.84,12.84,,12.84,,17.22,17.84,12.0,9.5,12.0,9.5,12.0,9.5,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AK_S_4356,Akash S Kundar,Men's Shot Put,Throw,19.0,Male,"13.73, 15.08",14.405,14.405,0.9545941546018384,15.08,1.35,21.5,22.15,5.2,4.3,5.2,4.3,7.1,5.9,34.3,24.5,34.3,24.5,34.4,24.6,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AK_K_4357,Akhil K,Men's Shot Put,Throw,16.0,Male,"12.86, 14",13.43,13.43,0.8061017305526645,14.0,1.14,21.5,22.15,3.2,2.7,3.2,2.7,4.2,3.5,31.3,22.3,31.3,22.3,31.3,22.4,0.0,0.0,0.0,0.0,0.0,0.0,91.7,91.4,91.7,91.4,92.1,91.8,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AK_XX_4359,Akhilesh,Men's Triple Jump,Jump,22.0,Male,"14.73, 15.99",15.36,15.36,0.8909545442950504,15.99,1.26,17.22,17.84,35.8,28.9,35.8,28.9,45.4,37.3,34.6,24.7,34.6,24.7,34.7,24.8,100.0,42.0,100.0,42.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.2,8.6,26.8,9.1,54.2,26.1,,True
AT_SN_MA_4360,Sneha Malik,Women's 1500m,Track,21.0,Female,"262.770, 269.600, 263.750, 263.750",264.9675,263.75,3.122695150026669,262.77,-0.291,242.5,232.56,51.3,39.4,52.6,40.6,53.7,41.7,36.3,25.9,36.3,25.9,36.3,25.9,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AK_DA_4361,Akshay Dabre,Men's 800m,Track,17.0,Male,"126.510, 120.530",123.52,123.52,4.228498551495562,120.53,-5.98,104.7,101.2,23.0,16.7,23.0,16.7,28.2,21.0,32.1,22.9,32.1,22.9,32.1,22.9,0.0,0.0,0.0,0.0,0.0,0.0,93.9,93.6,93.9,93.6,94.0,93.8,0.1,0.0,0.2,0.0,0.8,0.0,,True
AT_AK_J_4362,Akshay J,Men's Long Jump,Jump,20.0,Male,"6.96, 6.93",6.945,6.945,0.0212132034355969,6.96,-0.03,8.27,8.36,17.2,15.9,17.2,15.9,17.4,16.1,26.2,15.7,26.2,15.7,26.2,15.7,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AK_DE_4364,Akshit Deshwal,Men's Hammer Throw,Throw,20.0,Male,62.63,62.63,62.63,,62.63,,78.2,79.97,19.3,16.7,19.3,16.7,19.3,16.7,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_RA_XX_4365,Rachana,Women's 100m,Track,,Female,12.890,12.89,12.89,,12.89,,11.07,10.87,22.9,19.4,22.9,19.4,22.9,19.4,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,93.9,93.8,93.9,93.8,93.9,93.8,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AL_SE_4366,Alen Sebastian,Men's Shot Put,Throw,20.0,Male,14.63,14.63,14.63,,14.63,,21.5,22.15,6.6,5.5,6.6,5.5,6.6,5.5,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AL_SI_4367,Alka Singh,Women's Shot Put,Throw,18.0,Female,"15.71, 12.49",14.1,14.1,2.276883835420684,15.71,-3.22,18.8,19.86,2.8,1.9,2.8,1.9,6.3,4.1,19.9,11.9,19.9,11.9,20.3,12.2,0.0,0.0,0.0,0.0,0.0,0.0,91.5,90.7,91.5,90.7,92.7,92.1,0.1,0.0,0.0,0.0,0.1,0.0,,True
AT_AM_CH_4368,Amairaa Chawla,Women's Long Jump,Jump,16.0,Female,5.01,5.01,5.01,,5.01,,6.86,6.98,9.5,8.5,9.5,8.5,9.5,8.5,28.5,19.0,28.5,19.0,28.5,19.0,19.0,9.5,19.0,9.5,19.0,9.5,93.1,93.0,93.1,93.0,93.1,93.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AM_XX_4369,Aman,Men's Hammer Throw,Throw,18.0,Male,56.92,56.92,56.92,,56.92,,78.2,79.97,9.3,8.0,9.3,8.0,9.3,8.0,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,93.1,92.9,93.1,92.9,93.1,92.9,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AM_JA_4371,Aman Jakhar,Men's Javelin Throw,Throw,16.0,Male,49.02,49.02,49.02,,49.02,,85.5,89.45,2.1,1.7,2.1,1.7,2.1,1.7,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,90.5,91.0,90.5,91.0,90.5,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AM_MO_4372,Aman Mor,Men's Half-Marathon Race Walk,Road,25.0,Male,5640.000,5640.0,5640.0,,5640.0,,10644.0,10282.0,1.5,1.9,1.5,1.9,1.5,1.9,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5,100.0,99.5,100.0,99.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AM_YA_4373,Aman Yadav,Men's Half-Marathon Race Walk,Road,23.0,Male,7157.000,7157.0,7157.0,,7157.0,,10644.0,10282.0,6.2,7.7,6.2,7.7,6.2,7.7,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AM_AN_4376,Amera Anwar Shah,Women's Discus Throw,Throw,23.0,Female,"44.18, 44.18",44.18,44.18,0.0,44.18,0.0,64.5,67.51,6.9,5.2,6.9,5.2,6.9,5.2,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AM_PE_4378,Amisha Pegu,Women's Shot Put,Throw,20.0,Female,9.9,9.9,9.9,,9.9,,18.8,19.86,1.5,1.1,1.5,1.1,1.5,1.1,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4,98.6,99.4,98.6,99.4,98.6,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AM_KU_4382,Amit Kumar,Men's 1500m,Track,21.0,Male,"225.110, 225.110",225.11,225.11,0.0,225.11,0.0,213.5,208.24,51.4,44.4,51.4,44.4,51.4,44.4,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.6,0.0,0.3,0.0,0.4,0.0,,True
AT_AM_PU_4383,Amit Pundir,Men's Hammer Throw,Throw,21.0,Male,58.2,58.2,58.2,,58.2,,78.2,79.97,11.9,10.3,11.9,10.3,11.9,10.3,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AM_YA_4384,Amit Yadav,Men's Javelin Throw,Throw,25.0,Male,66.58,66.58,66.58,,66.58,,85.5,89.45,16.0,11.9,16.0,11.9,16.0,11.9,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AM_GA_4385,Amogh Gautam,Men's Triple Jump,Jump,20.0,Male,12.9,12.9,12.9,,12.9,,17.22,17.84,12.4,9.8,12.4,9.8,12.4,9.8,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AM_SU_4386,Amrapali Sunil Phatak,Women's Hammer Throw,Throw,21.0,Female,42.05,42.05,42.05,,42.05,,74.0,75.48,2.3,2.0,2.3,2.0,2.3,2.0,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_XX_4388,Anamika,Women's Triple Jump,Jump,21.0,Female,11.64,11.64,11.64,,11.64,,14.55,14.87,19.2,16.6,19.2,16.6,19.2,16.6,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_SI_4391,Anand Singh,Men's Javelin Throw,Throw,21.0,Male,71.72,71.72,71.72,,71.72,,85.5,89.45,26.0,19.4,26.0,19.4,26.0,19.4,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_KA_4392,Ananthi Kalirajan,Women's Javelin Throw,Throw,22.0,Female,37.03,37.03,37.03,,37.03,,64.0,63.93,2.5,2.5,2.5,2.5,2.5,2.5,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_IY_4393,Ananya Iyer,Women's Long Jump,Jump,16.0,Female,4.42,4.42,4.42,,4.42,,6.86,6.98,4.3,3.8,4.3,3.8,4.3,3.8,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1,92.0,92.1,92.0,92.1,92.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_XX_4399,Aniket,Men's Javelin Throw,Throw,16.0,Male,"62.77, 52.34",57.55500000000001,57.55500000000001,7.3751237277756925,62.77,-10.43,85.5,89.45,1.3,1.0,1.3,1.0,2.4,1.7,20.7,12.4,20.7,12.4,21.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,89.9,89.1,89.9,89.1,91.2,90.5,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_KU_4401,Anil Kumar,Men's Discus Throw,Throw,23.0,Male,"50.84, 48.06",49.45,49.45,1.9657568516986028,50.84,-2.78,67.2,69.97,4.8,3.6,4.8,3.6,5.9,4.4,25.2,15.1,25.2,15.1,25.2,15.1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_KU_4403,Animesh Kumar Singh,Men's High Jump,Jump,25.0,Male,1.8,1.8,1.8,,1.8,,2.33,2.36,15.2,14.0,15.2,14.0,15.2,14.0,31.5,21.0,31.5,21.0,31.5,21.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_SH_4404,Anish Sharma,Men's 400m,Track,18.0,Male,55.670,55.67,55.67,,55.67,,45.0,43.44,12.7,8.5,12.7,8.5,12.7,8.5,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,93.4,93.0,93.4,93.0,93.4,93.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_R_4405,Anitha R,Women's Discus Throw,Throw,19.0,Female,35.68,35.68,35.68,,35.68,,64.5,67.51,1.9,1.5,1.9,1.5,1.9,1.5,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,99.5,100.0,99.5,100.0,99.5,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_XX_4406,Anjali,Women's Shot Put,Throw,18.0,Female,"12.91, 13.77, 12.49, 13.09",13.065,13.0,0.5330103188494569,13.77,-0.074,18.8,19.86,2.9,2.0,2.8,2.0,4.2,2.9,22.8,13.7,22.8,13.7,22.8,13.7,0.0,0.0,0.0,0.0,0.0,0.0,91.5,90.8,91.5,90.8,92.1,91.5,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_DE_4407,Anjali Devi,"Women's 10,000m",Track,23.0,Female,2114.240,2114.24,2114.24,,2114.24,,1840.0,1844.33,28.4,29.0,28.4,29.0,28.4,29.0,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_DE_4407,Anjali Devi,Women's 5000m,Track,23.0,Female,985.780,985.78,985.78,,985.78,,892.0,869.6,38.4,31.7,38.4,31.7,38.4,31.7,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_KU_4408,Anjali Kumari,Women's High Jump,Jump,15.0,Female,"1.3, 1.25",1.275,1.275,0.0353553390593273,1.3,-0.05,1.97,1.99,2.1,1.9,2.1,1.9,2.4,2.2,23.1,13.9,23.1,13.9,23.1,13.9,0.0,0.0,0.0,0.0,0.0,0.0,90.9,90.8,90.9,90.8,91.1,91.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_PA_4409,Anjali Patel,Women's 3000m Steeplechase,Track,21.0,Female,"654.680, 734.360",694.52,694.52,56.34226832494415,654.68,79.68,563.0,533.34,4.3,2.2,4.3,2.2,8.0,4.4,24.1,14.5,24.1,14.5,24.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_MU_4411,Anju Murukan,"Women's 10,000m",Track,26.0,Female,"2303.280, 2303.280",2303.28,2303.28,0.0,2303.28,0.0,1840.0,1844.33,12.3,12.6,12.3,12.6,12.3,12.6,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_SI_4412,Anju Singh,Women's Long Jump,Jump,21.0,Female,4.58,4.58,4.58,,4.58,,6.86,6.98,5.9,5.3,5.9,5.3,5.9,5.3,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_SU_4413,Anjuli Subba,"Women's 10,000m",Track,25.0,Female,2283.130,2283.13,2283.13,,2283.13,,1840.0,1844.33,13.6,13.9,13.6,13.9,13.6,13.9,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_XX_4414,Ankit,Men's 800m,Track,20.0,Male,"112.530, 112.450",112.49,112.49,0.0565685424949276,112.45,-0.08,104.7,101.2,59.1,49.3,59.1,49.3,59.2,49.4,36.7,26.2,36.7,26.2,36.7,26.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_XX_4415,Ankit,Men's Shot Put,Throw,20.0,Male,15.51,15.51,15.51,,15.51,,21.5,22.15,9.7,8.0,9.7,8.0,9.7,8.0,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_CH_JA_4417,Chanchal Jakhad,Women's 1500m,Track,20.0,Female,"280.370, 269.360, 285.550, 289.360",281.16,282.96000000000004,8.686698644095655,269.36,4.316,242.5,232.56,13.6,8.7,12.8,8.2,20.3,13.6,25.4,15.3,25.4,15.3,25.4,15.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_YA_4418,Ankit Yadav,Men's Shot Put,Throw,20.0,Male,"16.94, 17.88",17.41,17.41,0.6646803743153531,17.88,0.94,21.5,22.15,22.8,18.8,22.8,18.8,27.1,22.5,35.3,25.2,35.3,25.2,35.4,25.3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_CH_4419,Ankita Chaudhary,Women's Long Jump,Jump,23.0,Female,"5.5, 5.5",5.5,5.5,0.0,5.5,0.0,6.86,6.98,19.4,17.3,19.4,17.3,19.4,17.3,31.5,21.0,31.5,21.0,31.5,21.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_MO_4420,Ankita Mohapatra,Women's Hammer Throw,Throw,18.0,Female,47.41,47.41,47.41,,47.41,,74.0,75.48,4.1,3.7,4.1,3.7,4.1,3.7,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1,91.9,92.1,91.9,92.1,91.9,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_JO_4421,Ankith Jogi,Men's 110m Hurdles,Track,20.0,Male,"14.950, 14.760",14.855,14.855,0.1343502884254443,14.76,-0.19,13.27,13.09,45.1,41.2,45.1,41.2,46.9,43.0,36.4,26.0,36.4,26.0,36.4,26.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_JO_4421,Ankith Jogi,Men's 200m,Track,20.0,Male,"22.560, 22.580, 22.710, 23.630",22.87,22.645,0.5110120676983395,22.56,0.334,20.16,19.62,18.1,13.9,19.8,15.3,20.5,15.9,25.7,15.4,25.7,15.4,25.7,15.4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_PA_4422,Ankush Pandey,Men's Shot Put,Throw,18.0,Male,"15.47, 15.56",15.515,15.515,0.0636396103067891,15.56,0.09,21.5,22.15,13.2,11.0,13.2,11.0,13.4,11.2,33.1,23.7,33.1,23.7,33.1,23.7,0.0,0.0,0.0,0.0,0.0,0.0,93.4,93.3,93.4,93.3,93.4,93.3,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_TE_4423,Annmaria Terin,Women's Hammer Throw,Throw,20.0,Female,"49.54, 38.43",43.985,43.985,7.855956338982542,49.54,-11.11,74.0,75.48,0.7,0.6,0.7,0.6,1.4,1.2,21.6,12.9,21.6,12.9,22.1,13.3,0.0,0.0,0.0,0.0,0.0,0.0,96.8,96.4,96.8,96.4,99.2,98.9,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_XX_4424,Annu,Women's 5000m,Track,21.0,Female,1020.000,1020.0,1020.0,,1020.0,,892.0,869.6,29.6,23.8,29.6,23.8,29.6,23.8,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_MA_4425,Ans Maria Thomas,Women's 5000m,Track,21.0,Female,1111.920,1111.92,1111.92,,1111.92,,892.0,869.6,12.9,9.7,12.9,9.7,12.9,9.7,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_TO_4426,Anshit Tomar,Men's 3000m Steeplechase,Track,20.0,Male,581.440,581.44,581.44,,581.44,,495.0,486.41,23.5,19.9,23.5,19.9,23.5,19.9,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_PA_4429,Anugrah Patel,Men's Hammer Throw,Throw,17.0,Male,43.53,43.53,43.53,,43.53,,78.2,79.97,1.8,1.6,1.8,1.6,1.8,1.6,28.5,19.0,28.5,19.0,28.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,90.6,90.4,90.6,90.4,90.6,90.4,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_MA_4431,Anuj Mathur,"Women's 10,000m",Track,20.0,Female,1827.070,1827.07,1827.07,,1827.07,,1840.0,1844.33,67.1,67.6,67.1,67.6,67.1,67.6,73.5,63.0,73.5,63.0,73.5,63.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AN_TH_4432,Anumol Thampi,Women's 3000m Steeplechase,Track,26.0,Female,691.920,691.92,691.92,,691.92,,563.0,533.34,15.0,8.2,15.0,8.2,15.0,8.2,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AO_GO_4434,Aoikheek Gogoi,Men's Discus Throw,Throw,20.0,Male,42.59,42.59,42.59,,42.59,,67.2,69.97,4.3,3.3,4.3,3.3,4.3,3.3,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AO_GO_4434,Aoikheek Gogoi,Men's Shot Put,Throw,20.0,Male,17.88,17.88,17.88,,17.88,,21.5,22.15,24.6,20.3,24.6,20.3,24.6,20.3,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AP_BE_4435,Appachangada Belliappa,Men's Marathon,Road,,Male,8452.000,8452.0,8452.0,,8452.0,,7690.0,7607.0,77.5,79.2,77.5,79.2,77.5,79.2,66.5,57.0,66.5,57.0,66.5,57.0,95.0,95.0,95.0,95.0,95.0,95.0,94.7,94.7,94.7,94.7,94.7,94.7,0.0,0.0,0.0,0.0,0.0,0.0,,True
AT_AR_DE_4436,Archana Debnath,Women's Discus Throw,Throw,19.0,Female,20.6,20.6,20.6,,20.6,,64.5,67.51,0.2,0.2,0.2,0.2,0.2,0.2,31.5,21.0,31.5,21.0,31.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,90.7,89.8,90.7,89.8,90.7,89.8,0.0,0.0,0.0,0.0,0.0,0.0,,True
